timestamp,cpu_pct,mem_pct,gpu_util_pct,gpu_mem_mb,disk_read_mbs,disk_write_mbs
2026-06-22T08:42:39.019430,13.6,53.5,0.0,9,0.00,0.23
2026-06-22T08:42:40.016433,19.4,54.1,0.0,9,3.72,0.00
2026-06-22T08:42:41.018954,15.5,54.0,0.0,9,0.00,54.30
2026-06-22T08:42:42.019553,13.6,54.1,0.0,9,0.00,0.00
2026-06-22T08:42:43.018927,16.9,53.1,0.0,9,3.59,0.27
2026-06-22T08:42:44.016808,8.5,53.1,0.0,9,0.00,0.00
2026-06-22T08:42:45.020413,6.6,53.2,0.0,9,0.00,0.00
2026-06-22T08:42:46.016404,6.6,53.2,0.0,9,0.00,0.00
2026-06-22T08:42:47.015401,6.8,53.5,0.0,9,0.00,0.00
2026-06-22T08:42:48.020055,13.2,53.7,0.0,9,0.00,0.00
2026-06-22T08:42:49.027823,9.4,53.5,0.0,9,0.00,0.00
2026-06-22T08:42:50.016597,7.0,53.4,0.0,9,0.00,0.00
2026-06-22T08:42:51.019128,6.8,53.3,0.0,9,0.00,0.00
2026-06-22T08:42:52.014567,7.2,53.5,0.0,9,0.00,0.00
2026-06-22T08:42:53.023922,7.7,53.3,0.0,9,0.00,0.00
2026-06-22T08:42:54.015726,7.0,53.2,0.0,9,0.00,0.67
2026-06-22T08:42:55.020336,6.7,53.3,0.0,9,0.00,0.00
2026-06-22T08:42:56.015727,6.6,53.3,0.0,9,0.00,0.00
2026-06-22T08:42:57.024749,6.6,53.3,0.0,9,0.02,0.00
2026-06-22T08:42:58.019744,8.3,53.2,0.0,9,0.02,1.21
2026-06-22T08:42:59.019971,6.6,53.3,0.0,9,0.00,0.00
2026-06-22T08:43:00.014690,6.8,53.3,0.0,9,0.00,0.00
2026-06-22T08:43:01.019831,6.9,53.3,0.0,9,0.00,0.00
2026-06-22T08:43:02.017872,7.9,53.3,0.0,9,0.00,0.00
2026-06-22T08:43:03.014344,8.1,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:04.015300,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:05.015540,6.5,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:06.016756,6.9,53.5,0.0,9,0.00,0.00
2026-06-22T08:43:07.018662,7.0,53.5,0.0,9,0.00,0.00
2026-06-22T08:43:08.014573,7.0,53.5,0.0,9,0.20,5.40
2026-06-22T08:43:09.017475,7.4,53.5,0.0,9,0.00,0.00
2026-06-22T08:43:10.015119,7.0,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:11.019278,6.3,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:12.015472,7.1,53.5,0.0,9,0.00,0.00
2026-06-22T08:43:13.016979,6.8,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:14.016637,7.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:15.018332,6.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:16.019942,7.4,53.3,0.0,9,0.00,0.00
2026-06-22T08:43:17.019147,7.3,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:18.016940,7.0,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:19.020135,8.3,53.5,0.0,9,0.00,0.00
2026-06-22T08:43:20.015105,7.3,53.5,0.0,9,0.00,0.00
2026-06-22T08:43:21.018197,6.6,53.3,0.0,9,0.00,0.00
2026-06-22T08:43:22.021511,7.4,53.4,0.0,9,0.00,0.12
2026-06-22T08:43:23.017963,6.9,53.3,0.0,9,0.00,0.00
2026-06-22T08:43:24.015317,8.1,53.5,0.0,9,0.00,0.00
2026-06-22T08:43:25.017930,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:26.022754,7.5,53.4,0.0,9,0.01,0.00
2026-06-22T08:43:27.020067,7.6,53.4,0.0,9,0.02,0.00
2026-06-22T08:43:28.015116,7.3,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:29.019576,7.8,53.5,0.0,9,0.00,0.00
2026-06-22T08:43:30.016037,7.0,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:31.016691,6.5,53.3,0.0,9,0.00,0.00
2026-06-22T08:43:32.019963,7.1,53.3,0.0,9,0.00,0.00
2026-06-22T08:43:33.019345,6.8,53.3,0.0,9,0.00,1.20
2026-06-22T08:43:34.015590,8.5,53.3,0.0,9,0.00,0.00
2026-06-22T08:43:35.025462,7.9,53.3,0.0,9,0.02,0.11
2026-06-22T08:43:36.015649,7.8,53.3,0.0,9,0.01,0.00
2026-06-22T08:43:37.020872,7.5,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:38.016993,7.2,53.3,0.0,9,0.00,0.23
2026-06-22T08:43:39.015382,14.0,54.4,0.0,9,0.14,0.00
2026-06-22T08:43:40.017382,7.5,53.3,0.0,9,0.01,53.75
2026-06-22T08:43:41.018721,7.5,53.4,0.0,9,0.02,2.79
2026-06-22T08:43:42.018862,6.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:43:43.014632,7.3,53.4,0.0,9,0.00,0.10
2026-06-22T08:43:44.036267,7.4,53.6,0.0,9,0.00,0.13
2026-06-22T08:43:45.021377,7.1,53.0,0.0,9,0.00,0.00
2026-06-22T08:43:46.021666,7.0,53.2,0.0,9,0.00,0.00
2026-06-22T08:43:47.015357,7.9,53.2,0.0,9,0.00,0.01
2026-06-22T08:43:48.020757,6.6,53.1,0.0,9,0.00,0.00
2026-06-22T08:43:49.018726,17.6,53.3,0.0,9,18.45,0.00
2026-06-22T08:43:50.020681,6.8,53.1,0.0,9,0.00,0.00
2026-06-22T08:43:51.014750,7.4,53.2,0.0,9,0.00,0.00
2026-06-22T08:43:52.021333,7.3,53.2,0.0,9,0.00,0.01
2026-06-22T08:43:53.014809,7.5,53.2,0.0,9,0.00,0.00
2026-06-22T08:43:54.014515,7.8,53.2,0.0,9,0.00,0.00
2026-06-22T08:43:55.018562,6.8,52.8,0.0,9,0.00,0.58
2026-06-22T08:43:56.019451,6.3,52.9,0.0,9,0.00,0.00
2026-06-22T08:43:57.014947,7.6,52.9,0.0,9,0.00,0.00
2026-06-22T08:43:58.019977,6.3,53.0,0.0,9,0.00,0.00
2026-06-22T08:43:59.014986,7.2,53.1,0.0,9,0.02,0.00
2026-06-22T08:44:00.022228,7.5,53.3,0.0,9,0.00,0.00
2026-06-22T08:44:01.018655,8.2,53.3,0.0,9,0.00,0.00
2026-06-22T08:44:02.021450,6.6,53.3,0.0,9,0.00,0.00
2026-06-22T08:44:03.014926,7.1,53.3,0.0,9,0.00,0.00
2026-06-22T08:44:04.019643,6.5,53.2,0.0,9,0.00,0.00
2026-06-22T08:44:05.020830,7.9,53.2,0.0,9,0.00,0.00
2026-06-22T08:44:06.019763,6.4,53.2,0.0,9,0.00,0.00
2026-06-22T08:44:07.016058,7.0,53.2,0.0,9,0.00,0.00
2026-06-22T08:44:08.020997,6.3,53.1,0.0,9,0.00,0.00
2026-06-22T08:44:09.015207,7.1,53.1,0.0,9,0.00,0.04
2026-06-22T08:44:10.022297,7.7,53.2,0.0,9,0.00,0.12
2026-06-22T08:44:11.015724,7.3,53.2,0.0,9,0.00,2.61
2026-06-22T08:44:12.016801,7.0,53.1,0.0,9,0.00,0.00
2026-06-22T08:44:13.015749,7.3,53.1,0.0,9,0.00,0.00
2026-06-22T08:44:14.019287,6.7,53.1,0.0,9,0.00,0.01
2026-06-22T08:44:15.015354,8.3,53.2,0.0,9,0.00,0.00
2026-06-22T08:44:16.020470,7.0,53.2,0.0,9,0.00,0.00
2026-06-22T08:44:17.014963,7.2,53.6,0.0,9,0.00,0.63
2026-06-22T08:44:18.021323,7.0,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:19.014923,7.4,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:20.021363,7.5,53.3,0.0,9,0.00,0.17
2026-06-22T08:44:21.015762,7.0,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:22.018179,6.8,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:23.016204,6.7,53.4,0.0,9,0.00,0.01
2026-06-22T08:44:24.018299,6.4,53.3,0.0,9,0.00,1.20
2026-06-22T08:44:25.014854,8.1,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:26.019180,6.6,53.4,0.0,9,0.02,0.07
2026-06-22T08:44:27.019858,7.5,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:28.020999,6.5,53.3,0.0,9,0.00,0.00
2026-06-22T08:44:29.016816,6.8,53.5,0.0,9,0.00,0.00
2026-06-22T08:44:30.022253,8.0,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:31.018211,6.8,53.3,0.0,9,0.00,0.00
2026-06-22T08:44:32.016545,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:33.017300,6.5,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:34.018416,6.8,53.3,0.0,9,0.00,0.00
2026-06-22T08:44:35.018364,8.4,53.4,0.0,9,0.03,0.11
2026-06-22T08:44:36.016275,7.4,53.5,0.0,9,0.00,0.00
2026-06-22T08:44:37.017230,7.1,53.5,0.0,9,0.00,0.23
2026-06-22T08:44:38.015866,11.7,54.3,0.0,9,0.00,23.98
2026-06-22T08:44:39.015106,8.0,53.2,0.0,9,0.00,29.99
2026-06-22T08:44:40.041478,7.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:41.017248,7.4,53.6,0.0,9,0.00,0.00
2026-06-22T08:44:42.021544,7.0,53.5,0.0,9,0.00,0.00
2026-06-22T08:44:43.018454,7.0,53.6,0.0,9,3.17,0.00
2026-06-22T08:44:44.016487,6.9,53.5,0.0,9,0.02,3.09
2026-06-22T08:44:45.015665,8.6,53.8,0.0,9,0.00,0.00
2026-06-22T08:44:46.016429,6.9,53.6,0.0,9,0.00,0.00
2026-06-22T08:44:47.019943,6.9,53.6,0.0,9,0.00,0.00
2026-06-22T08:44:48.016678,6.9,53.6,0.0,9,0.00,0.00
2026-06-22T08:44:49.015068,14.1,53.5,0.0,9,0.00,0.10
2026-06-22T08:44:50.015930,7.0,53.5,0.0,9,0.01,0.01
2026-06-22T08:44:51.019714,7.5,53.5,0.0,9,0.00,0.00
2026-06-22T08:44:52.015696,7.4,53.6,0.0,9,0.00,0.01
2026-06-22T08:44:53.019980,6.5,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:54.014856,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:55.018449,6.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:44:56.015689,8.1,53.4,0.0,9,0.00,0.01
2026-06-22T08:44:57.019540,6.6,53.5,0.0,9,0.02,0.84
2026-06-22T08:44:58.015422,7.5,52.8,0.0,9,0.18,0.31
2026-06-22T08:44:59.018993,6.6,52.9,0.0,9,0.00,0.00
2026-06-22T08:45:00.015874,6.8,53.0,0.0,9,0.00,0.04
2026-06-22T08:45:01.018696,7.8,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:02.016585,6.9,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:03.019838,6.5,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:04.017127,6.6,53.2,0.0,9,0.95,0.00
2026-06-22T08:45:05.019870,6.6,53.2,0.0,9,0.00,0.00
2026-06-22T08:45:06.015278,8.1,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:07.019831,6.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:08.019310,7.0,53.3,0.0,9,0.00,0.27
2026-06-22T08:45:09.019521,6.4,52.9,0.0,9,0.00,0.00
2026-06-22T08:45:10.016184,6.8,53.0,0.0,9,0.00,0.05
2026-06-22T08:45:11.019173,7.5,53.1,0.0,9,0.00,0.00
2026-06-22T08:45:12.019773,6.9,53.1,0.0,9,0.00,0.00
2026-06-22T08:45:13.019589,6.6,53.1,0.0,9,0.00,0.00
2026-06-22T08:45:14.015744,7.1,53.2,0.0,9,0.00,0.00
2026-06-22T08:45:15.019355,6.4,53.2,0.0,9,0.05,4.02
2026-06-22T08:45:16.020413,8.0,53.1,0.0,9,0.00,0.00
2026-06-22T08:45:17.019766,6.7,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:18.015610,7.1,53.2,0.0,9,0.00,0.00
2026-06-22T08:45:19.019468,6.4,53.2,0.0,9,0.00,0.00
2026-06-22T08:45:20.015779,7.0,53.2,0.0,9,0.00,0.27
2026-06-22T08:45:21.027871,7.5,53.2,0.0,9,0.00,0.00
2026-06-22T08:45:22.016027,7.1,53.2,0.0,9,0.00,0.00
2026-06-22T08:45:23.020983,6.6,53.2,0.0,9,0.00,0.00
2026-06-22T08:45:24.016207,7.0,53.3,0.0,9,0.00,0.17
2026-06-22T08:45:25.021124,6.6,53.3,0.0,9,0.00,1.20
2026-06-22T08:45:26.019121,8.0,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:27.020341,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:28.015656,7.2,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:29.019398,6.1,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:30.015496,7.1,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:31.039533,7.3,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:32.020367,7.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:33.020506,6.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:34.016064,7.1,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:35.021487,6.9,53.3,0.0,9,0.04,0.11
2026-06-22T08:45:36.015636,8.4,53.4,0.0,9,0.07,0.23
2026-06-22T08:45:37.015919,12.0,54.0,0.0,9,0.00,15.88
2026-06-22T08:45:38.016221,7.8,53.5,0.0,9,0.00,37.92
2026-06-22T08:45:39.014996,7.4,53.2,0.0,9,0.00,0.00
2026-06-22T08:45:40.015700,7.2,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:41.020747,6.5,53.3,0.0,9,0.00,0.41
2026-06-22T08:45:42.015612,8.5,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:43.019015,6.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:44.015814,7.1,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:45.021235,6.4,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:46.015867,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:47.019868,7.5,53.4,0.0,9,0.00,2.85
2026-06-22T08:45:48.020500,7.0,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:49.019986,15.0,53.3,0.0,9,0.00,0.07
2026-06-22T08:45:50.015556,7.0,53.3,0.0,9,0.01,0.26
2026-06-22T08:45:51.020192,6.6,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:52.019353,8.0,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:53.018098,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:54.014896,6.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:55.018496,6.6,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:56.015485,7.0,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:57.019883,7.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:45:58.016080,7.0,53.3,0.0,9,0.00,0.00
2026-06-22T08:45:59.020703,6.4,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:00.020566,7.0,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:01.033347,7.1,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:02.016041,8.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:03.019067,6.5,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:04.015763,7.0,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:05.019400,6.4,53.2,0.0,9,0.00,0.00
2026-06-22T08:46:06.015341,7.5,53.2,0.0,9,0.00,0.04
2026-06-22T08:46:07.019443,7.8,53.3,0.0,9,0.00,0.01
2026-06-22T08:46:08.015239,7.1,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:09.014934,10.5,53.9,0.0,9,0.00,0.30
2026-06-22T08:46:10.015271,8.8,53.4,0.0,9,0.00,53.90
2026-06-22T08:46:11.021335,6.7,53.4,0.0,9,0.00,0.01
2026-06-22T08:46:12.015298,8.3,53.0,0.0,9,0.00,0.33
2026-06-22T08:46:13.033407,6.9,53.1,0.0,9,0.00,0.00
2026-06-22T08:46:14.015831,7.6,53.2,0.0,9,0.00,0.00
2026-06-22T08:46:15.019325,6.4,53.1,0.0,9,0.00,0.00
2026-06-22T08:46:16.015133,6.9,53.1,0.0,9,0.00,0.00
2026-06-22T08:46:17.021567,7.8,53.5,0.0,9,0.00,0.00
2026-06-22T08:46:18.015553,7.0,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:19.019517,6.0,53.2,0.0,9,0.00,0.00
2026-06-22T08:46:20.015188,7.4,53.2,0.0,9,0.02,2.58
2026-06-22T08:46:21.020303,6.4,53.2,0.0,9,0.22,0.00
2026-06-22T08:46:22.017878,8.4,53.4,0.0,9,0.02,0.00
2026-06-22T08:46:23.020511,6.7,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:24.019952,6.9,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:25.020997,6.6,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:26.016007,7.2,53.2,0.0,9,0.02,0.00
2026-06-22T08:46:27.014698,7.3,53.3,0.0,9,0.00,0.24
2026-06-22T08:46:28.014624,7.4,53.2,0.0,9,0.00,0.00
2026-06-22T08:46:29.020433,6.5,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:30.015690,6.7,53.2,0.0,9,0.00,0.00
2026-06-22T08:46:31.017815,6.3,53.2,0.0,9,0.00,0.00
2026-06-22T08:46:32.016271,7.1,53.2,0.0,9,0.00,0.00
2026-06-22T08:46:33.018717,7.4,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:34.016163,6.5,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:35.017571,6.9,53.3,0.0,9,0.04,0.11
2026-06-22T08:46:36.016080,7.5,53.2,0.0,9,0.02,0.00
2026-06-22T08:46:37.018884,7.0,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:38.015780,8.8,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:39.020668,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:40.020240,7.5,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:41.019160,7.1,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:42.019710,7.3,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:43.020288,8.1,53.4,0.0,9,0.00,0.13
2026-06-22T08:46:44.015519,6.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:45.020635,6.3,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:46.015659,7.1,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:47.022542,6.3,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:48.015641,8.4,53.5,0.0,9,0.00,0.00
2026-06-22T08:46:49.037515,14.5,53.5,0.0,9,0.00,0.00
2026-06-22T08:46:50.015860,7.6,53.5,0.0,9,0.00,0.00
2026-06-22T08:46:51.036337,6.0,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:52.016688,7.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:53.021026,7.8,53.4,0.0,9,0.00,2.06
2026-06-22T08:46:54.016425,7.1,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:55.021108,6.3,53.3,0.0,9,0.00,0.00
2026-06-22T08:46:56.023809,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:57.017480,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:46:58.018657,8.3,53.5,0.0,9,0.00,0.13
2026-06-22T08:46:59.015728,6.5,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:00.020967,7.3,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:01.020516,7.3,53.4,0.0,9,0.00,0.00
2026-06-22T08:47:02.016780,7.0,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:03.028569,8.1,53.0,0.0,9,0.00,0.13
2026-06-22T08:47:04.014980,7.0,53.2,0.0,9,0.00,0.00
2026-06-22T08:47:05.021802,6.6,53.2,0.0,9,0.00,0.00
2026-06-22T08:47:06.014809,6.9,53.2,0.0,9,0.00,0.00
2026-06-22T08:47:07.019827,6.5,53.3,0.0,9,0.00,0.00
2026-06-22T08:47:08.019912,8.1,53.3,0.0,9,0.00,0.04
2026-06-22T08:47:09.014652,9.8,53.6,0.0,9,4.59,0.37
2026-06-22T08:47:10.016049,10.5,53.6,0.0,9,0.00,54.40
2026-06-22T08:47:11.018469,6.5,53.6,0.0,9,0.00,0.00
2026-06-22T08:47:12.015345,6.8,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:13.027650,7.9,53.1,0.0,9,0.00,0.15
2026-06-22T08:47:14.015942,7.0,53.2,0.0,9,0.00,0.00
2026-06-22T08:47:15.019420,6.6,53.1,0.0,9,0.00,0.00
2026-06-22T08:47:16.017512,6.7,53.2,0.0,9,0.00,0.00
2026-06-22T08:47:17.019491,6.8,53.4,0.0,9,0.00,0.00
2026-06-22T08:47:18.015249,7.4,53.4,0.0,9,0.00,0.00
2026-06-22T08:47:19.019886,7.1,53.3,0.0,9,0.01,0.00
2026-06-22T08:47:20.014515,6.8,53.3,0.0,9,0.00,0.00
2026-06-22T08:47:21.019930,6.5,53.2,0.0,9,0.00,0.00
2026-06-22T08:47:22.015074,7.6,53.3,0.0,9,0.15,0.00
2026-06-22T08:47:23.018482,6.4,53.3,0.0,9,0.00,0.00
2026-06-22T08:47:24.015440,8.0,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:25.019900,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:47:26.017418,6.6,53.5,0.0,9,0.05,3.00
2026-06-22T08:47:27.018757,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:47:28.017611,7.0,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:29.020575,7.6,53.4,0.0,9,0.00,0.00
2026-06-22T08:47:30.015481,7.3,53.5,0.0,9,0.00,0.01
2026-06-22T08:47:31.020250,6.4,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:32.015138,6.8,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:33.018432,6.8,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:34.019383,8.0,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:35.016147,7.4,53.5,0.0,9,0.03,0.11
2026-06-22T08:47:36.014913,7.5,53.4,0.0,9,0.01,0.01
2026-06-22T08:47:37.020387,7.1,53.4,0.0,9,0.00,0.00
2026-06-22T08:47:38.015243,7.0,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:39.019383,7.9,53.6,0.0,9,0.00,0.00
2026-06-22T08:47:40.020309,7.7,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:41.020022,6.5,53.4,0.0,9,0.00,0.00
2026-06-22T08:47:42.016330,7.8,53.5,0.0,9,1.07,0.01
2026-06-22T08:47:43.015559,35.8,54.8,0.0,9,47.90,51.66
2026-06-22T08:47:44.010259,19.9,53.2,0.0,9,2.91,0.01
2026-06-22T08:47:45.015672,6.8,53.1,0.0,9,5.34,0.07
2026-06-22T08:47:46.011401,15.7,53.8,0.0,9,47.23,0.00
2026-06-22T08:47:47.013730,6.9,53.8,0.0,9,0.58,0.00
2026-06-22T08:47:48.010617,8.0,53.8,0.0,9,0.00,0.00
2026-06-22T08:47:49.017576,16.1,53.8,0.0,9,0.01,0.00
2026-06-22T08:47:50.011372,7.9,53.7,0.0,9,0.03,0.26
2026-06-22T08:47:51.013718,7.0,53.8,0.0,9,0.04,0.00
2026-06-22T08:47:52.014972,7.6,53.7,0.0,9,0.13,0.00
2026-06-22T08:47:53.015039,6.6,53.6,0.0,9,0.00,0.00
2026-06-22T08:47:54.012788,8.0,53.7,0.0,9,3.70,0.00
2026-06-22T08:47:55.012522,6.8,53.6,0.0,9,0.00,0.00
2026-06-22T08:47:56.013656,6.6,53.7,0.0,9,0.00,0.01
2026-06-22T08:47:57.012912,6.9,53.5,0.0,9,0.00,0.00
2026-06-22T08:47:58.013188,6.8,53.4,0.0,9,0.16,0.00
2026-06-22T08:47:59.027492,10.9,53.6,0.0,9,0.03,0.00
2026-06-22T08:48:00.013334,10.9,53.6,0.0,9,0.00,0.00
2026-06-22T08:48:01.019011,12.5,53.8,0.0,9,3.13,10.59
2026-06-22T08:48:02.012208,10.6,53.9,0.0,9,0.00,0.00
2026-06-22T08:48:03.018130,9.8,53.6,0.0,9,0.65,0.00
2026-06-22T08:48:04.012002,10.3,53.5,0.0,9,0.00,0.00
2026-06-22T08:48:05.019345,9.8,53.6,0.0,9,0.00,0.00
2026-06-22T08:48:06.012688,8.0,53.6,0.0,9,0.00,0.13
2026-06-22T08:48:07.013072,6.9,53.5,0.0,9,0.00,0.00
2026-06-22T08:48:08.012555,6.8,53.5,0.0,9,0.00,0.00
2026-06-22T08:48:09.013065,6.8,53.4,0.0,9,0.00,0.04
2026-06-22T08:48:10.012983,7.6,53.5,0.0,9,0.00,0.00
2026-06-22T08:48:11.013215,7.2,53.3,0.0,9,0.00,0.00
2026-06-22T08:48:12.014766,6.9,53.3,0.0,9,0.00,0.00
2026-06-22T08:48:13.015478,6.4,53.3,0.0,9,0.03,0.10
2026-06-22T08:48:14.012298,6.6,53.3,0.0,9,0.00,0.01
2026-06-22T08:48:15.018810,8.0,53.7,0.0,9,0.00,0.22
2026-06-22T08:48:16.012649,6.6,53.6,0.0,9,0.00,0.00
2026-06-22T08:48:17.014953,6.9,53.4,0.0,9,0.00,0.00
2026-06-22T08:48:18.012732,6.8,53.4,0.0,9,0.00,0.00
